airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,Actual_Price,Predicted_Price
3,672,2,2,0,5,5,1,4.92,9,11326,11326,8494.2
5,1472,2,2,0,5,5,1,5.75,9,12150,12150,30043.0
5,1474,2,0,0,5,5,1,7.58,9,12150,12150,33885.8
5,1464,2,2,0,4,5,1,12.42,9,12150,12150,28387.6
5,1470,2,4,0,5,5,1,12.67,9,12150,12150,36758.4
5,1460,2,4,0,5,5,1,12.75,9,12150,12150,20352.8
5,1468,2,2,0,4,5,1,14.67,9,12150,12150,31977.6
5,1466,2,1,0,5,5,1,14.83,9,12150,12150,11646.0
1,901,2,1,0,0,5,1,7.25,9,12298,12298,13532.2
1,762,2,5,0,4,5,1,11.42,9,12990,12990,30218.6
1,841,2,2,0,0,5,1,19.5,9,13410,13410,14170.6
3,123,2,0,0,5,5,1,8.0,9,13767,13767,12253.2
5,1487,2,1,0,0,5,1,7.33,9,14565,14565,32836.6
5,1448,2,0,0,5,5,1,7.58,9,14880,14880,35691.2
1,861,2,2,0,5,5,1,27.75,9,15195,15195,20226.8
3,97,2,4,0,0,5,1,4.08,9,15720,15720,6147.2
3,174,2,4,0,2,5,1,4.83,9,15720,15720,12414.6
3,84,2,1,0,0,5,1,7.58,9,15720,15720,8881.6
5,1441,2,1,0,0,5,1,5.5,9,16980,16980,35002.4
1,772,2,4,0,5,5,1,15.75,9,17505,17505,24869.2
1,911,2,2,0,0,5,1,21.25,9,17873,17873,11034.2
1,877,2,4,0,5,5,1,10.92,9,18030,18030,19678.8
1,841,2,2,0,2,5,1,24.92,9,18135,18135,31497.2
1,839,2,5,0,5,5,1,23.83,9,18975,18975,32793.2
2,987,2,4,0,2,5,1,7.5,9,19815,19815,15289.6
1,759,2,2,0,4,5,1,15.83,9,20445,20445,44179.4
2,982,2,1,0,2,5,1,11.75,9,23685,23685,7788.6
0,1217,2,2,0,1,5,1,11.67,9,29501,29501,10004.6
4,1257,2,1,2,4,5,1,2.25,10,5953,5953,5954.0
5,1533,2,4,2,4,5,1,2.08,10,5955,5955,21295.6
5,1552,2,2,2,5,5,1,2.25,10,5955,5955,19848.2
5,1546,2,2,2,5,5,1,2.33,10,5955,5955,12106.4
1,812,2,1,2,4,5,1,2.17,10,5955,5955,18912.6
0,1217,2,2,0,1,5,1,11.67,10,5949,5949,14966.8
2,925,2,2,0,1,5,1,12.33,10,5954,5954,7557.2
2,933,2,2,0,4,5,1,15.17,10,5954,5954,5653.6
2,929,2,1,0,5,5,1,15.75,10,5954,5954,7307.4
5,1538,2,2,2,2,5,1,2.33,10,6375,6375,21967.6
4,1408,2,2,2,5,5,1,2.17,10,6270,6270,5974.8
5,1554,2,2,2,5,5,1,2.17,10,6690,6690,20581.8
1,791,2,2,2,5,5,1,2.25,10,6375,6375,15673.2
4,1389,2,2,2,5,5,1,2.33,10,6480,6480,5953.8
2,1011,2,5,2,5,5,1,2.25,10,6532,6532,6185.2
5,1553,2,5,2,5,5,1,2.0,10,7530,7530,18952.2
5,1536,2,0,2,2,5,1,2.17,10,7530,7530,26470.0
3,47,2,1,0,4,5,1,6.58,10,7420,7420,7206.6
3,516,2,5,2,5,5,1,2.25,10,7530,7530,6585.0
3,79,2,1,0,4,5,1,5.42,10,8885,8885,7322.2
3,255,2,0,0,5,5,1,10.33,10,9263,9263,5955.0
3,266,2,0,0,5,5,1,8.25,10,9373,9373,10268.2
5,1484,2,1,0,5,5,1,15.5,10,9840,9840,22416.4
3,389,2,5,0,4,5,1,10.17,10,9861,9861,9177.8
5,1484,2,1,0,0,5,1,7.0,10,10260,10260,28704.6
5,1440,2,0,0,0,5,1,25.58,10,10303,10303,28694.0
5,1523,2,2,0,4,5,1,16.33,10,10575,10575,24219.6
3,82,2,2,0,5,5,1,5.33,10,10260,10260,6248.0
2,1086,2,1,0,5,5,1,14.25,10,10339,10339,7749.6
3,204,2,5,0,4,5,1,10.42,10,10523,10523,8254.0
3,110,2,0,0,5,5,1,8.33,10,10838,10838,9377.0
4,1269,2,0,0,2,5,1,25.75,10,11047,11047,11852.0
2,962,2,4,0,5,5,1,13.0,10,11179,11179,7958.0
1,717,2,0,0,0,5,1,26.17,10,11310,11310,32031.6
1,736,2,2,0,2,5,1,23.92,10,11690,11690,21071.6
5,1462,2,5,0,4,5,1,11.58,10,12150,12150,36758.4
5,1470,2,4,0,5,5,1,12.67,10,12150,12150,38245.8
5,1460,2,4,0,5,5,1,14.33,10,12150,12150,36758.4
5,1466,2,1,0,5,5,1,14.83,10,12150,12150,20016.8
5,1464,2,2,0,4,5,1,12.42,10,12255,12255,28576.6
1,746,2,5,0,4,5,1,11.33,10,12150,12150,26635.8
1,892,2,2,0,0,5,1,20.83,10,12255,12255,12362.4
1,893,2,0,0,0,5,1,24.83,10,12298,12298,12704.2
1,910,2,0,0,0,5,1,25.25,10,13086,13086,11285.0
5,1489,2,2,0,4,5,1,15.75,10,13830,13830,18329.4
5,1489,2,2,0,4,5,1,13.08,10,13935,13935,36026.4
1,867,2,5,0,5,5,1,26.5,10,13620,13620,29983.4
1,839,2,5,0,0,5,1,16.17,10,14670,14670,13706.4
2,922,2,1,0,5,5,1,14.5,10,15039,15039,8758.0
3,97,2,4,0,0,5,1,5.0,10,15232,15232,6147.2
5,1491,2,2,0,4,5,1,18.25,10,15615,15615,13229.6
3,85,2,1,0,0,5,1,5.08,10,15720,15720,12302.4
3,604,2,1,0,2,5,1,8.67,10,15720,15720,12900.8
3,97,2,4,0,2,5,1,9.25,10,15720,15720,7349.6
5,1441,2,1,0,0,5,1,5.5,10,17715,17715,34036.4
1,874,2,4,0,2,5,1,6.42,10,17715,17715,24040.2
1,704,2,1,0,5,5,1,13.25,10,18135,18135,32625.2
1,709,2,4,0,2,5,1,7.25,10,18481,18481,20232.2
1,744,2,0,0,4,5,1,19.08,10,19605,19605,43209.4
1,707,2,4,0,0,5,1,4.83,10,21390,21390,32052.0
1,877,2,4,0,5,5,1,11.5,10,25695,25695,18051.2
4,1257,2,1,2,4,5,1,2.25,11,5953,5953,5954.4
4,1412,2,1,2,4,5,1,2.25,11,5953,5953,5954.6
4,1249,2,1,2,4,5,1,2.33,11,5953,5953,5954.2
4,1387,2,1,2,4,5,1,2.33,11,5953,5953,5953.8
5,1554,2,2,2,5,5,1,2.17,11,5955,5955,20497.8
5,1559,2,4,2,0,5,1,2.25,11,5955,5955,18952.2
2,1019,2,2,2,5,5,1,2.25,11,5954,5954,6069.6
3,451,2,2,2,5,5,1,2.25,11,5955,5955,4935.2
3,516,2,5,2,5,5,1,2.25,11,5955,5955,6627.0
3,105,2,4,2,0,5,1,2.33,11,5955,5955,5997.0
3,303,2,4,2,4,5,1,2.5,11,5955,5955,6481.8
1,878,2,1,2,4,5,1,2.08,11,5955,5955,15673.2
1,812,2,1,2,4,5,1,2.17,11,5955,5955,15673.2
1,871,2,4,2,0,5,1,2.17,11,5955,5955,15673.2
0,1137,2,4,0,5,5,1,11.0,11,5949,5949,8410.2
0,1223,2,5,0,0,5,1,14.25,11,5949,5949,6927.4
2,1101,2,0,0,5,5,1,7.08,11,5954,5954,4920.4
2,949,2,4,0,2,5,1,8.92,11,5954,5954,12959.0
2,961,2,0,0,5,5,1,9.25,11,5954,5954,6284.0
2,987,2,4,1,5,5,1,9.83,11,5954,5954,8390.4
2,950,2,5,0,1,5,1,11.25,11,5954,5954,12959.0
1,798,2,0,0,2,5,1,3.5,11,5955,5955,15673.2
3,355,2,0,2,2,5,1,2.25,11,6165,6165,6900.0
3,458,2,4,2,4,5,1,2.33,11,6165,6165,5955.0
0,1176,2,2,2,5,5,1,2.25,11,6349,6349,5491.4
3,426,2,4,2,0,5,1,2.17,11,6585,6585,6585.0
3,262,2,2,2,5,5,1,2.17,11,6585,6585,5955.0
1,719,2,1,0,5,5,1,17.5,11,7468,7468,22419.4
5,1442,2,0,0,4,5,1,21.83,11,9000,9000,26850.4
2,1085,2,2,0,5,5,1,4.75,11,8869,8869,8984.6
2,1085,2,2,0,3,5,1,9.33,11,8869,8869,8984.6
5,1484,2,1,0,0,5,1,7.0,11,9840,9840,28704.6
5,1507,2,4,0,5,5,1,12.58,11,9840,9840,24230.8
0,1221,2,2,0,1,5,1,15.17,11,9840,9840,14313.2
1,730,2,1,0,2,5,1,11.17,11,9905,9905,9159.6
1,892,2,2,0,0,5,1,20.83,11,9945,9945,12362.4
1,742,2,0,0,0,5,1,26.83,11,9945,9945,17997.0
1,736,2,2,0,2,5,1,23.92,11,10535,10535,20865.8
1,758,2,2,0,5,5,1,24.75,11,10575,10575,24325.0
1,874,2,4,0,2,5,1,6.42,11,10680,10680,24040.2
1,732,2,2,0,2,5,1,22.75,11,10680,10680,23338.6
2,1093,2,1,0,0,5,1,6.08,11,11153,11153,5954.0
3,123,2,0,0,5,5,1,8.0,11,11153,11153,10066.8
2,962,2,4,0,2,5,1,8.0,11,11179,11179,11179.0
5,1439,2,0,0,2,5,1,5.0,11,11730,11730,18987.8
4,1296,2,0,0,0,5,1,21.08,11,11598,11598,8178.2
5,1474,2,0,0,5,5,1,7.58,11,12150,12150,42088.6
2,923,2,0,0,2,5,1,5.83,11,11977,11977,7156.4
1,744,2,0,0,5,5,1,7.58,11,12150,12150,30046.6
1,744,2,0,0,4,5,1,19.08,11,12150,12150,43209.4
1,900,2,1,0,0,5,1,9.75,11,12255,12255,12704.6
5,1497,2,4,0,0,5,1,27.58,11,12885,12885,39491.6
5,1487,2,1,0,0,5,1,7.33,11,12990,12990,36173.4
5,1493,2,0,0,5,5,1,9.08,11,12990,12990,37034.4
5,1489,2,2,0,4,5,1,13.08,11,12990,12990,28347.6
5,1491,2,2,0,4,5,1,18.25,11,12990,12990,12767.6
5,1489,2,2,0,0,5,1,18.58,11,12990,12990,28770.0
5,1493,2,0,0,4,5,1,19.5,11,12990,12990,11967.0
2,922,2,1,0,0,5,1,9.5,11,12885,12885,8726.4
1,839,2,5,0,5,5,1,23.83,11,13410,13410,23374.6
5,1443,2,2,0,5,5,1,6.0,11,13830,13830,32835.2
5,1448,2,0,0,5,5,1,7.58,11,14565,14565,46236.8
1,752,2,0,0,5,5,1,8.92,11,14670,14670,31133.4
3,84,2,1,0,0,5,1,7.58,11,14723,14723,10053.2
1,844,2,0,0,5,5,1,7.92,11,15195,15195,21889.6
5,1451,2,1,0,5,5,1,13.83,11,15615,15615,42079.4
1,877,2,4,0,5,5,1,11.5,11,16508,16508,17337.2
1,721,2,1,0,2,5,1,11.0,11,21285,21285,36183.6
4,1251,2,2,2,5,5,1,2.33,12,5955,5955,5287.4
4,1389,2,2,2,5,5,1,2.33,12,5955,5955,5953.8
5,1557,2,0,2,0,5,1,2.17,12,5955,5955,26393.0
5,1543,2,0,2,2,5,1,2.17,12,5955,5955,12433.8
5,1552,2,2,2,5,5,1,2.25,12,5955,5955,12106.4
2,1069,2,1,2,4,5,1,2.17,12,5954,5954,6447.6
2,1013,2,1,2,4,5,1,2.17,12,5954,5954,5954.0
2,1019,2,2,2,5,5,1,2.25,12,5954,5954,5360.8
3,27,2,3,2,1,5,1,2.17,12,5955,5955,5557.8
3,426,2,4,2,0,5,1,2.17,12,5955,5955,6039.0
3,94,2,5,2,3,5,1,2.17,12,5955,5955,6081.0
3,451,2,2,2,5,5,1,2.25,12,5955,5955,4381.6
3,303,2,4,2,4,5,1,2.5,12,5955,5955,5891.0
1,820,2,4,2,4,5,1,2.25,12,5955,5955,12433.8
1,791,2,2,2,5,5,1,2.25,12,5955,5955,12433.8
0,1217,2,2,0,3,5,1,6.42,12,5949,5949,9123.0
0,1217,2,2,0,1,5,1,11.67,12,5949,5949,8871.6
2,987,2,4,0,2,5,1,7.5,12,5954,5954,6973.0
2,945,2,1,0,0,5,1,8.0,12,5954,5954,9367.2
2,950,2,5,0,1,5,1,11.25,12,5954,5954,7515.4
2,981,2,5,0,4,5,1,11.83,12,5954,5954,5607.2
1,798,2,0,0,2,5,1,3.5,12,5955,5955,18912.6
1,723,2,2,0,5,5,1,3.75,12,5955,5955,15673.2
3,110,2,0,0,5,5,1,8.33,12,5955,5955,8287.4
3,204,2,5,0,4,5,1,10.42,12,5955,5955,7133.8
4,1282,2,2,0,4,5,1,15.25,12,5955,5955,7317.0
3,355,2,0,2,2,5,1,2.25,12,6165,6165,6423.0
3,167,2,4,1,2,5,1,9.67,12,6323,6323,7649.4
3,18,2,4,0,2,5,1,7.67,12,6443,6443,7280.8
1,735,2,4,0,5,5,1,14.75,12,7468,7468,15729.8
3,97,2,4,0,2,5,1,8.33,12,7583,7583,6150.4
1,892,2,2,0,0,5,1,20.83,12,8160,8160,12280.6
5,1442,2,0,0,4,5,1,21.83,12,9158,9158,25783.0
0,1211,2,2,0,3,5,1,5.58,12,8869,8869,6505.6
0,1221,2,2,0,3,5,1,8.5,12,8869,8869,7724.0
0,1211,2,2,0,1,5,1,12.25,12,8869,8869,5796.8
0,1221,2,2,0,1,5,1,15.17,12,8869,8869,9985.2
5,1507,2,4,0,5,5,1,12.58,12,9840,9840,24125.8
5,1484,2,1,0,5,5,1,15.5,12,9840,9840,22458.4
5,1516,2,5,0,4,5,1,13.42,12,9945,9945,22462.2
0,1226,2,0,0,3,5,1,13.75,12,9840,9840,9025.2
1,900,2,1,0,0,5,1,9.75,12,9945,9945,11642.2
1,730,2,1,0,2,5,1,10.5,12,10220,10220,7775.8
2,939,2,4,0,2,5,1,7.08,12,10549,10549,9541.0
1,732,2,2,0,2,5,1,22.75,12,10680,10680,21975.0
1,709,2,4,0,2,5,1,7.25,12,11341,11341,12771.4
5,1474,2,0,0,5,5,1,9.17,12,12150,12150,28555.6
5,1470,2,4,0,5,5,1,12.17,12,12150,12150,38245.8
2,987,2,4,0,5,5,1,11.0,12,12045,12045,8390.4
1,746,2,5,0,4,5,1,11.33,12,12150,12150,20625.8
1,857,2,1,0,5,5,1,14.92,12,12150,12150,36926.4
1,857,2,1,0,4,5,1,26.42,12,12150,12150,28723.6
5,1497,2,4,0,0,5,1,27.58,12,12570,12570,39491.6
5,1493,2,0,0,5,5,1,9.08,12,12990,12990,36719.4
5,1487,2,1,0,5,5,1,15.42,12,12990,12990,23566.2
1,759,2,2,0,4,5,1,15.83,12,12990,12990,36799.0
3,604,2,1,0,2,5,1,8.67,12,13673,13673,10869.0
2,923,2,0,0,2,5,1,5.83,12,14129,14129,7156.4
5,1441,2,1,0,5,5,1,12.83,12,14880,14880,41329.8
1,856,2,2,0,5,5,1,29.33,12,16245,16245,19925.0
5,1533,2,4,2,4,5,1,2.08,13,5955,5955,9887.4
5,1551,2,1,2,1,5,1,2.17,13,5955,5955,17361.8
5,1557,2,0,2,0,5,1,2.17,13,5955,5955,24004.6
5,1536,2,0,2,2,5,1,2.17,13,5955,5955,11007.4
5,1554,2,2,2,5,5,1,2.17,13,5955,5955,20497.8
5,1544,2,5,2,5,5,1,2.17,13,5955,5955,12433.8
5,1559,2,4,2,0,5,1,2.25,13,5955,5955,22414.2
5,1541,2,4,2,0,5,1,2.33,13,5955,5955,15121.8
2,1069,2,1,2,4,5,1,2.17,13,5954,5954,6447.6
2,1014,2,0,2,2,5,1,2.25,13,5954,5954,5245.2
2,1038,2,0,2,2,5,1,2.25,13,5954,5954,5360.8
2,1007,2,2,2,5,5,1,2.33,13,5954,5954,4536.4
3,27,2,3,2,1,5,1,2.17,13,5955,5955,5557.8
3,245,2,1,2,4,5,1,2.17,13,5955,5955,5436.8
3,105,2,4,2,0,5,1,2.33,13,5955,5955,5288.0
0,1203,2,5,0,1,5,1,10.5,13,5949,5949,5242.6
0,1137,2,4,0,5,5,1,11.0,13,5949,5949,4687.0
0,1208,2,1,0,5,5,1,12.58,13,5949,5949,5243.4
4,1283,2,1,0,4,5,1,4.25,13,5951,5951,7304.2
2,923,2,0,0,2,5,1,5.83,13,5954,5954,6785.0
2,955,2,4,0,0,5,1,6.75,13,5954,5954,5954.0
2,1101,2,0,0,5,5,1,7.08,13,5954,5954,5282.4
2,987,2,4,0,2,5,1,8.83,13,5954,5954,6973.0
2,961,2,0,0,5,5,1,9.25,13,5954,5954,6213.2
2,950,2,5,0,1,5,1,11.25,13,5954,5954,7515.4
2,982,2,1,0,2,5,1,11.75,13,5954,5954,7788.6
1,723,2,2,0,5,5,1,3.75,13,5955,5955,14977.4
3,131,2,0,0,2,5,1,6.0,13,5955,5955,7050.6
3,204,2,5,0,4,5,1,10.42,13,5955,5955,6682.2
0,1176,2,2,2,5,5,1,2.25,13,6139,6139,5361.6
3,79,2,1,0,4,5,1,5.42,13,6443,6443,7651.0
3,262,2,2,2,5,5,1,2.17,13,6585,6585,4996.8
3,84,2,1,0,0,5,1,7.75,13,6848,6848,6825.8
3,60,2,5,0,1,5,1,9.58,13,6932,6932,5909.0
3,110,2,0,0,2,5,1,3.83,13,7420,7420,7486.0
3,85,2,1,0,0,5,1,5.08,13,7420,7420,9272.0
3,110,2,0,0,5,5,1,8.33,13,7420,7420,8486.6
3,32,2,1,0,4,5,1,4.83,13,8396,8396,7775.8
2,1084,2,2,0,3,5,1,6.08,13,8869,8869,7251.6
0,1221,2,2,0,3,5,1,8.5,13,8869,8869,7724.0
5,1523,2,2,0,5,5,1,5.33,13,9840,9840,21598.8
5,1484,2,1,0,0,5,1,7.0,13,9840,9840,21384.0
5,1523,2,2,0,4,5,1,16.33,13,9840,9840,23295.6
5,1516,2,5,0,0,5,1,17.92,13,9840,9840,28454.2
2,962,2,4,0,2,5,1,8.0,13,11179,11179,10134.0
1,874,2,4,0,2,5,1,6.42,13,11520,11520,14520.0
5,1468,2,2,0,5,5,1,5.83,13,12150,12150,36758.4
5,1474,2,0,0,5,5,1,6.0,13,12150,12150,20352.8
5,1472,2,2,0,5,5,1,7.33,13,12150,12150,28555.6
5,1474,2,0,0,5,5,1,7.58,13,12150,12150,28555.6
5,1474,2,0,0,5,5,1,9.17,13,12150,12150,28555.6
5,1460,2,4,0,5,5,1,11.67,13,12150,12150,28555.6
5,1464,2,2,0,4,5,1,12.42,13,12150,12150,36730.0
1,766,2,2,0,5,5,1,6.67,13,11835,11835,22386.4
5,1451,2,1,0,0,5,1,6.5,13,12990,12990,23320.6
5,1487,2,1,0,0,5,1,7.33,13,12990,12990,35642.2
5,1489,2,2,0,4,5,1,15.75,13,12990,12990,28110.6
5,1441,2,1,0,5,5,1,16.0,13,12990,12990,12936.0
0,1226,2,0,0,3,5,1,13.75,13,12990,12990,9978.2
0,1218,2,0,0,3,5,1,14.08,13,12990,12990,11478.0
1,839,2,5,0,0,5,1,16.17,13,12990,12990,9660.2
1,744,2,0,0,4,5,1,19.08,13,12990,12990,35327.4
1,841,2,2,0,0,5,1,19.5,13,12990,12990,10616.8
1,759,2,2,0,2,5,1,24.83,13,13410,13410,20953.2
1,759,2,2,0,4,5,1,15.83,13,13830,13830,37025.8
1,752,2,0,0,5,5,1,8.92,13,14670,14670,34263.4
1,715,2,4,0,0,5,1,30.08,13,15405,15405,32467.0
1,892,2,2,0,0,5,1,20.83,14,5297,5297,9964.4
4,1387,2,1,2,4,5,1,2.33,14,5955,5955,4620.6
4,1251,2,2,2,5,5,1,2.33,14,5955,5955,4620.6
4,1389,2,2,2,5,5,1,2.33,14,5955,5955,4620.2
4,1282,2,2,0,4,5,1,15.25,14,5955,5955,6028.6
5,1553,2,5,2,5,5,1,2.0,14,5955,5955,16792.0
5,1557,2,0,2,0,5,1,2.17,14,5955,5955,29708.0
5,1559,2,4,2,0,5,1,2.25,14,5955,5955,22414.2
5,1546,2,2,2,5,5,1,2.33,14,5955,5955,23838.2
2,1088,2,0,2,2,5,1,2.08,14,5954,5954,5245.2
2,1089,2,2,2,2,5,1,2.08,14,5954,5954,4536.4
2,1069,2,1,2,4,5,1,2.17,14,5954,5954,5338.0
2,969,2,3,2,1,5,1,2.25,14,5954,5954,3827.6
2,1014,2,0,2,2,5,1,2.25,14,5954,5954,4536.4
2,1011,2,5,2,5,5,1,2.25,14,5954,5954,4988.8
3,67,2,1,2,4,5,1,2.17,14,5955,5955,4537.0
3,245,2,1,2,4,5,1,2.17,14,5955,5955,4769.8
3,262,2,2,2,5,5,1,2.17,14,5955,5955,4996.8
3,451,2,2,2,5,5,1,2.25,14,5955,5955,3828.0
3,105,2,4,2,0,5,1,2.33,14,5955,5955,3828.0
3,303,2,4,2,4,5,1,2.5,14,5955,5955,4667.4
1,873,2,2,2,2,5,1,2.0,14,5955,5955,12433.8
1,878,2,1,2,4,5,1,2.08,14,5955,5955,11738.0
1,871,2,4,2,0,5,1,2.17,14,5955,5955,15040.4
0,1203,2,5,0,1,5,1,10.5,14,5949,5949,4533.8
0,1208,2,1,0,5,5,1,12.58,14,5949,5949,3979.8
2,929,2,1,0,4,5,1,5.58,14,5954,5954,5954.0
2,955,2,4,0,0,5,1,6.75,14,5954,5954,5780.6
2,961,2,0,0,5,5,1,9.25,14,5954,5954,5741.6
2,1085,2,2,0,3,5,1,9.33,14,5954,5954,6435.8
2,982,2,1,0,2,5,1,11.75,14,5954,5954,7588.8
1,798,2,0,0,2,5,1,3.5,14,5955,5955,18912.6
1,723,2,2,0,5,5,1,3.75,14,5955,5955,14281.6
3,34,2,4,0,0,5,1,4.17,14,5955,5955,5797.8
3,79,2,1,0,4,5,1,5.42,14,5955,5955,6749.0
3,18,2,4,0,2,5,1,7.67,14,5955,5955,7088.6
4,1404,2,2,0,1,5,1,13.25,14,5955,5955,4535.4
4,1269,2,0,0,2,5,1,25.75,14,5955,5955,4535.4
3,458,2,4,2,4,5,1,2.33,14,6165,6165,4655.2
3,99,2,2,0,5,5,1,4.42,14,6443,6443,6607.8
0,1176,2,2,2,5,5,1,2.25,14,6559,6559,5361.6
3,389,2,5,0,4,5,1,10.17,14,7420,7420,6377.0
1,719,2,1,0,5,5,1,17.5,14,7468,7468,21423.4
5,1530,2,0,0,4,5,1,19.25,14,8483,8483,21616.0
5,1484,2,1,0,4,5,1,26.5,14,8483,8483,28438.4
5,1462,2,5,0,4,5,1,11.58,14,9221,9221,27384.8
5,1431,2,2,0,5,5,1,4.42,14,9420,9420,19542.4
5,1442,2,0,0,5,5,1,7.92,14,9420,9420,32019.2
1,730,2,1,0,2,5,1,11.17,14,9590,9590,7028.2
5,1489,2,2,0,4,5,1,13.08,14,10067,10067,26757.6
1,762,2,5,0,2,5,1,20.42,14,10355,10355,34990.0
1,861,2,2,0,4,5,1,15.25,14,10544,10544,27181.8
1,759,2,2,0,2,5,1,24.83,14,10775,10775,43090.0
2,987,2,4,0,2,5,1,8.83,14,11049,11049,11321.4
2,963,2,4,1,2,5,1,8.0,14,11179,11179,8147.4
1,737,2,1,0,2,5,1,10.92,14,11520,11520,27587.4
5,1487,2,1,0,0,5,1,7.33,14,13095,13095,36235.8
5,1487,2,1,0,5,5,1,15.42,14,13095,13095,22032.4
2,922,2,1,0,0,5,1,9.5,14,12885,12885,10424.6
5,1451,2,1,0,5,5,1,13.83,14,13410,13410,22939.0
5,1504,2,2,0,0,5,1,20.08,14,13620,13620,23963.6
1,844,2,0,0,5,5,1,7.92,14,13830,13830,20251.2
1,766,2,2,0,5,5,1,6.67,14,14460,14460,21037.6
1,728,2,2,0,5,5,1,6.25,14,14670,14670,38155.4
1,752,2,0,0,5,5,1,8.92,14,14670,14670,39355.6
1,877,2,4,0,5,5,1,11.5,14,17925,17925,16906.6
1,877,2,4,0,2,5,1,5.67,14,19185,19185,19777.0
5,1551,2,1,2,1,5,1,2.17,15,2476,2476,16666.0
5,1544,2,5,2,5,5,1,2.17,15,2476,2476,14977.4
5,1543,2,0,2,2,5,1,2.17,15,2700,2700,7892.4
5,1541,2,4,2,0,5,1,2.33,15,2700,2700,13819.8
2,1087,2,0,2,0,5,1,2.08,15,2410,2410,3827.6
2,1088,2,0,2,2,5,1,2.08,15,2410,2410,3118.8
3,27,2,3,2,1,5,1,2.17,15,2410,2410,4353.2
3,245,2,1,2,4,5,1,2.17,15,2410,2410,3934.8
3,105,2,4,2,0,5,1,2.33,15,2410,2410,3828.0
0,1211,2,2,0,3,5,1,5.58,15,2409,2409,5256.0
0,1223,2,5,0,0,5,1,14.25,15,2409,2409,4608.2
0,1137,2,4,0,3,5,1,15.0,15,2409,2409,5178.6
1,873,2,2,2,2,5,1,2.0,15,2476,2476,15673.2
1,878,2,1,2,4,5,1,2.08,15,2476,2476,14977.4
1,871,2,4,2,0,5,1,2.17,15,2476,2476,15040.4
1,798,2,0,0,2,5,1,3.5,15,2476,2476,14977.4
4,1408,2,2,2,5,5,1,2.17,15,2621,2621,4621.0
4,1257,2,1,2,4,5,1,2.25,15,2621,2621,4230.0
5,1549,2,4,2,4,5,1,2.33,15,3100,3100,12554.8
5,1554,2,2,2,5,5,1,2.17,15,3225,3225,25998.2
5,1552,2,2,2,5,5,1,2.25,15,3310,3310,23838.2
3,389,2,5,0,1,5,1,7.67,15,3549,3549,5984.4
3,60,2,5,0,1,5,1,9.58,15,3549,3549,5134.8
4,1282,2,2,0,4,5,1,15.25,15,4053,4053,4115.0
1,758,2,2,0,5,5,1,24.75,15,3897,3897,24362.6
3,255,2,0,0,5,5,1,10.33,15,3959,3959,5534.6
5,1493,2,0,0,4,5,1,19.5,15,5040,5040,6318.4
5,1507,2,4,0,4,5,1,23.58,15,5227,5227,21176.6
3,79,2,1,0,4,5,1,5.42,15,4967,4967,5694.4
5,1487,2,1,0,0,5,1,7.33,15,5321,5321,36576.2
1,715,2,4,0,4,5,1,22.25,15,5168,5168,35843.4
5,1523,2,2,0,0,5,1,20.83,15,5542,5542,27484.8
0,1221,2,2,0,1,5,1,15.17,15,5230,5230,8447.6
1,900,2,1,0,0,5,1,9.75,15,5297,5297,9037.0
5,1489,2,2,0,4,5,1,13.08,15,5775,5775,27412.4
5,1489,2,2,0,4,5,1,15.75,15,5775,5775,24777.2
3,672,2,2,0,5,5,1,4.92,15,5448,5448,6434.6
1,728,2,2,0,5,5,1,6.25,15,5507,5507,37183.8
1,752,2,0,0,5,5,1,8.92,15,5507,5507,39355.6
2,945,2,1,0,0,5,1,8.0,15,5584,5584,5954.0
5,1439,2,0,0,2,5,1,5.0,15,6013,6013,18474.6
5,1472,2,2,0,5,5,1,7.33,15,6296,6296,35587.6
5,1460,2,4,0,5,5,1,11.17,15,6296,6296,19498.6
5,1470,2,4,0,5,5,1,12.17,15,6296,6296,35587.6
2,982,2,1,0,2,5,1,11.75,15,5954,5954,7588.8
2,925,2,2,0,1,5,1,12.33,15,5954,5954,7156.4
3,389,2,5,0,4,5,1,10.17,15,6573,6573,5914.6
1,861,2,2,0,4,5,1,15.25,15,6601,6601,18511.2
1,709,2,4,0,2,5,1,7.25,15,6662,6662,6690.2
1,732,2,2,0,2,5,1,22.75,15,6666,6666,27176.0
1,715,2,4,0,0,5,1,30.08,15,6890,6890,31144.4
1,707,2,4,0,0,5,1,4.83,15,7005,7005,30267.0
5,1442,2,0,0,5,5,1,7.92,15,7621,7621,25955.8
1,704,2,1,0,5,5,1,13.25,15,7931,7931,30870.6
0,1217,2,2,0,1,5,1,11.67,15,8869,8869,5359.6
5,1430,2,0,0,0,5,1,26.67,15,9788,9788,20902.4
5,1504,2,2,0,0,5,1,20.08,15,13620,13620,23326.6
0,1218,2,0,0,3,5,1,14.08,15,14670,14670,12247.2
1,877,2,4,0,2,5,1,5.67,15,17967,17967,20787.0
5,1553,2,5,2,5,5,1,2.0,16,2476,2476,15484.4
5,1551,2,1,2,1,5,1,2.17,16,2476,2476,17560.6
5,1557,2,0,2,0,5,1,2.17,16,2700,2700,15408.8
5,1536,2,0,2,2,5,1,2.17,16,2700,2700,21868.2
5,1554,2,2,2,5,5,1,2.17,16,2700,2700,19195.8
5,1559,2,4,2,0,5,1,2.25,16,2700,2700,15408.8
